i have not used tomtom for a whole 24 hours yet , nor have i been able to access this site properly , so all i can say now is i wish i knew tomtom better  .
but i'll think twice before i 'poo    poo' my husband's ideas again .
hmmmm i guess i'll repeat my pros statement  .
i had a garmin , but my car is stolen  .
when i bought a new car , i decided to go with a tom tom , based on the positive experience of my brother    in    law  .
the tom tom is so much easier to use , easier to read , and the maps are more accurate  .
when my mother came to visit me i had her try it out  .
she is technologically phobic , but loved the tom tom .
i travel all over florida in sales and this makes it truly a joy  .
i got the new 300 that just mounts to the window and pops off when done  .
tiger gps is the best internet sales outfit i have dealt with  .
nok den bedste nav  .
p� markedet meget nem at betjene , meget korrekte angivelser , bedre bliver det nok ikke .
have not found anything to complain about with the important issue  .
how does this navigate you to your destination  .
works flawlessly  .
however the map for my area is accurate , but major roads are still logged in as county roads  .
the county roads were named over 15 years ago  .
tomtom recognizes this by using both names , but i still find it somewhat irritating  .
voice direction is what it is all about and it's excellent  .
door to door instruction , with visual cues that cannot be missed  .
this is one of those items that you may say to yourself how did i get around without it for so long  .
i have had the tomtom for 2 months now and travel as a sales rep  .
if you are looking for an on the go , quick , easy and accurate gps , this is the product for you  .
easy installation , easy to follow directions , user friendly  .
saves favorites , recent destinations and all in all i only regret i waited to purchase  .
i also love the option to choose language speficic voices to guide you on your journey  .
all in all    terrific product .
this is a good overall gps , for a reasonable price  .
it get's me where i'm going  .
i compared to garmin and magellan , and found this unit as good or better than those  .
the feature set is limited compared to units costing twice as much , but you get what you pay for  .
i is traveling on business when this product showed up at my house  .
in the intervening day , my girlfriend had essentially adopted it  .
she had it up and running and had used it to run several errands in boston and just loved it  .
the product is remarkably easy to use , looks very slick (amazing how big the screen looks considering the tomtom is so small) and works flawlessly  .
just a stellar product    much better than the overpriced options from garmin  .
i bought the thing from crutchfield  .
com and it has been as useful and as fun as my ipod    everyone who has seen it is running off to buy one  .
this is my favorite toy  .
it's packed with features and is small enough to pack with me on trips  .
just program in your destination and follow the voice prompts , supplemented by great , helpful graphics  .
if you make a wrong turn , it quickly recalculates the route to get you there from wherever you are it sometimes takes a few minutes to link up with the satellites when you first turn it on , but that should normally be a minor issue  .
i love that it figures out the fastest route , not the shortest  .
i also like it's estimate of arrival time that's constantly updated , based on your speed , the distance and the posted speed limits my quibbles would be a problem with any such units  .
for example , it gets confused when you're traveling along side (or under) an elevated highway    so it can give you bum directions if it thinks you're on the road above  .
some of the maps are at least 9 years old , so you can end up off the grid if you're traveling in or to a new area/road  .
when it's dash mounted , as i have to mount mine , the glare on bright days can make it hard to see , no matter what way it's angled  .
the good news is the temporary mounting hardware gives you the option to pick a better spot if you have more flat surfaces within reach but it has performed beyond my expectations overall and looks like it is designed specificaly for my toyota highlander .
i wanted a gps for a recent trip from california to new mexico and settled on the tom tom go plus  .
i got a great price (599) from harmony computers and took it on my trip , learning as i traveled  .
i chose a famale voice for audio directions , and soon tom tom became doris as we traveled through california , arizona and new mexico doris gave nearly flawless advice  .
several times when our common sense told us doris is wrong , she was not  .
only two times did she get confused and give us directions we simply could not follow , like continuing on a dead end road , 0r telling us to turn left down a street when we had already arrived at our destination  .
the tom tom system is pretty easy to use right out of the box my gripes    .
1) the screen , set at maximum brightness is pretty darned hard to read sitting on my dash when i'm wearing sunglasses  .
i haven't tried or even seen any other gps units , so i don't know how it compares with others , but it's a pain to have to remove my prescription sunglasses to see some fine point that tom tom is displaying 2) the go go plus model , which i bought , has the advantage of having all the us maps on one sd card  .
however , a user still has to select regional maps to find anything but major highways in 'other' regions  .
for instance , in traveling from kingman arizona to alburquerque new mexico , i could not enter my hotel address in alburquerque when i is traveling with my western states map loaded new mexico , accoring to tom tom , is a southern state and is mapped in another region  .
if i selected that southern map when i is still physically in arizona , tom tom had no idea how to map my present location  .
the way around this is to use the major us highway map and create a pseudo destination at a major highway intersection near your true destination this allows you to see both where you are and where you are going 3  .
tom tom sometimes has funny ways of getting you to your destination  .
i suspect all gps units do this  .
i used it in my neighborhood and it concocted some truly creative ways to get me places  .
